district,dtname,object-id,timeperiod,total-tender-awarded-value,heat-days-score,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,health-centres-count,workers-affected-pct,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,total-tender-awarded-value-fy-cumsum,heat-risk-score
UDALGURI,UDALGURI,18-326-00245,2021_04,0.0,0.5,4,10663.53899999999,19023.835000000006,253520.13906249983,1,80.43,8.60542923835048,5.602499999999999,3,2,5,5,0.0,3
UDALGURI,UDALGURI,18-326-00246,2021_04,0.0,1.25,4,12896.90599999996,23010.128999999997,255370.5421874998,1,80.43,7.365098985997103,5.602499999999999,3,2,5,5,0.0,3
UDALGURI,UDALGURI,18-326-00247,2021_04,0.0,2.0,4,5484.075000000012,9950.465000000004,129508.73437499994,1,80.43,7.190589828759393,5.602499999999999,3,2,5,5,0.0,3
CHARAIDEO,CHARAIDEO,18-755-00248,2021_04,0.0,0.0,5,6226.0,8646.341,165339.75,21,97.38,8.43121083827265,4.3325,2,3,1,5,0.0,1
BISWANATH,BISWANATH,18-756-00249,2021_04,0.0,0.7692307692307693,4,20387.612000000197,36695.22400000002,394178.390625,38,55.39,9.43528364177923,5.3975,3,3,1,5,0.0,2
BISWANATH,BISWANATH,18-756-00250,2021_04,0.0,0.5714285714285714,4,4008.38400000002,7207.572999999997,145042.6640625,36,55.39,8.524031669897171,5.3975,3,3,1,5,0.0,2
BISWANATH,BISWANATH,18-756-00251,2021_04,0.0,0.0,4,6145.269000000029,11096.488000000005,119303.98515625008,26,55.39,8.72749183006536,5.3975,3,3,1,5,0.0,2
HOJAI,HOJAI,18-757-00252,2021_04,0.0,0.0,5,8208.494000000064,16506.581999999995,320041.46562499925,19,75.41,9.454913964262078,7.420000000000001,2,5,5,5,0.0,2
HOJAI,HOJAI,18-757-00253,2021_04,0.0,0.0,5,11305.037000000011,22701.926999999967,207746.8703124998,20,75.41,6.687779139574981,7.420000000000001,2,5,5,5,0.0,2
HOJAI,HOJAI,18-757-00254,2021_04,0.0,0.0,5,25144.14699999988,50667.92299999995,574109.7437500004,52,75.41,7.861142516313396,7.420000000000001,2,5,5,5,0.0,2
WEST KARBI ANGLONG,WEST KARBI ANGLONG,18-759-00255,2021_04,0.0,0.0238095238095238,2,22980.337000000058,54304.93399999989,359965.5187499998,25,95.44,5.848965398651101,2.96,3,5,3,5,0.0,3
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00256,2021_04,0.0,0.0,3,1618.0909999999858,4321.073999999993,174811.08906250077,35,84.29,2.9293416402084707,3.2299999999999995,3,4,2,5,0.0,2
SOUTH SALMARA MANCACHAR,SOUTH SALMARA MANCACHAR,18-758-00257,2021_04,0.0,0.4,3,21631.570999999996,53809.734000000055,355352.45625000075,34,84.29,10.400629021573014,3.2299999999999995,3,4,2,5,0.0,2
BAKSA,TAMULPUR,18-816-00258,2021_04,0.0,0.0,3,745.695000000007,1064.143,14924.213476562494,2,81.84,11.551837196127943,5.680000000000001,2,2,1,5,0.0,1
BAKSA,TAMULPUR,18-816-00259,2021_04,0.0,0.0,3,5740.82699999999,8802.504000000008,173755.3609374999,31,81.84,7.480381789094064,5.680000000000001,2,2,1,5,0.0,1
BAKSA,TAMULPUR,18-816-00261,2021_04,0.0,0.0,3,13680.15399999998,20757.267999999985,298520.828125,31,81.84,9.527172147001934,5.680000000000001,2,2,1,5,0.0,1
BAKSA,BAKSA,18-324-00262,2021_04,0.0,0.0,2,7025.125,10670.494000000006,168409.4234374999,25,81.84,11.414625321897546,5.680000000000001,3,2,1,5,0.0,2
BAKSA,BAKSA,18-324-00263,2021_04,0.0,1.0,2,2422.7359999999753,3668.434000000001,78985.18359375,15,81.84,6.167801605854254,5.680000000000001,3,2,1,5,0.0,2
BARPETA,BARPETA,18-303-00264,2021_04,0.0,0.0,1,8387.465000000084,16469.945999999996,155491.4921875,26,78.24,8.645922537001193,4.0125,3,4,2,5,0.0,2
BARPETA,BAJALI,18-799-00265,2021_04,0.0,0.0,2,5879.353000000003,11771.87300000002,171522.0875,38,78.24,7.445256270447111,4.0125,3,2,1,5,0.0,2
BARPETA,BARPETA,18-303-00266,2021_04,0.0,0.0,1,8137.51800000004,17140.580000000005,256952.90468750056,13,78.24,11.135085305838803,4.0125,3,4,2,5,0.0,2
KAMRUP METRO,KAMRUP METRO,18-322-00267,2021_04,0.0,0.0,1,20482.968999999808,25864.514000000025,522284.7406249996,2,40.36,9.823186885969754,0.0,2,4,1,5,0.0,1
UDALGURI,UDALGURI,18-326-00268,2021_04,0.0,0.0,4,1727.909000000007,3020.8919999999925,75111.3062499999,3,80.43,8.320355764389998,5.602499999999999,3,2,5,5,0.0,3
DARRANG,DARRANG,18-325-00269,2021_04,0.0,0.0,2,10403.52000000002,22389.87599999993,239256.8093750002,28,85.43,10.136166380086792,3.61,2,3,3,5,0.0,2
DARRANG,DARRANG,18-325-00270,2021_04,0.0,0.0,2,28824.12999999989,61524.684000000125,654287.9187499993,37,85.43,10.09762896136942,3.61,2,3,3,5,0.0,2
MORIGAON,MORIGAON,18-304-00271,2021_04,0.0,0.0,2,14131.408000000054,30535.849999999977,279609.421875,26,55.93,8.623885083181882,5.1625000000000005,2,3,2,5,0.0,1
KAMRUP,KAMRUP,18-321-00272,2021_04,0.0,0.0,1,8482.484000000055,12911.688000000002,220861.24062499963,43,61.86,9.172672587731704,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00273,2021_04,0.0,0.5,1,11415.656000000075,16222.55799999999,125863.91093749972,23,61.86,10.22972972972973,5.825,3,2,1,5,0.0,2
DHUBRI,DHUBRI,18-301-00274,2021_04,0.0,0.0,1,563.0679999999993,1083.571,23860.88300781249,1,78.55,6.724181729360039,4.425,3,3,2,5,0.0,2
JORHAT,JORHAT,18-312-00276,2021_04,0.0,0.0,4,14702.394999999902,17471.43200000003,265256.91562500014,32,73.71,12.994232741770045,7.529999999999999,2,3,1,5,0.0,1
JORHAT,JORHAT,18-312-00277,2021_04,0.0,0.0,4,5279.456000000006,6275.804000000004,147509.6765625,9,73.71,10.197020085301467,7.529999999999999,2,3,1,5,0.0,1
CHARAIDEO,CHARAIDEO,18-755-00278,2021_04,0.0,0.0,5,5439.8610000000335,7660.383000000002,129501.49140625005,37,97.38,8.264611365120835,4.3325,2,3,1,5,0.0,1
CHARAIDEO,CHARAIDEO,18-755-00279,2021_04,0.0,0.0,5,4410.194000000018,6112.012000000001,200774.6625000001,24,97.38,9.176653888957588,4.3325,2,3,1,5,0.0,1
MAJULI,MAJULI,18-760-00280,2021_04,0.0,0.0,5,2878.3680000000168,3712.4389999999985,60804.62343749986,12,88.08,9.266321725481076,5.345,2,2,1,5,0.0,1
MAJULI,MAJULI,18-760-00281,2021_04,0.0,0.0,5,4190.407999999996,5073.670000000013,106544.55078124996,20,88.08,9.435180143388692,5.345,2,2,1,5,0.0,1
KARBI ANGLONG,KARBI ANGLONG,18-314-00275,2021_04,0.0,0.0,3,13001.175000000048,31007.764999999898,292238.4750000001,21,79.48,5.961560587835364,5.27,3,3,5,5,0.0,3
KOKRAJHAR,KOKRAJHAR,18-300-00101,2021_05,0.0,10.117647058823527,2,17667.139999999898,34582.947,327337.7812499999,49,86.36,6.103794428434198,4.26,2,2,3,5,0.0,2
KOKRAJHAR,KOKRAJHAR,18-300-00102,2021_05,0.0,9.5,2,1154.7940000000017,2321.274999999994,56649.25039062498,21,86.36,4.9428373291064,4.26,2,2,3,5,0.0,2
KOKRAJHAR,KOKRAJHAR,18-300-00103,2021_05,0.0,10.8,2,7303.244999999995,14717.271999999995,199774.3453124999,28,86.36,9.173704728370222,4.26,2,2,3,5,0.0,2
KOKRAJHAR,KOKRAJHAR,18-300-00104,2021_05,0.0,11.923076923076923,2,18005.242000000086,38421.20899999997,338656.6437499998,32,86.36,9.37156862745098,4.26,2,2,3,5,0.0,2
KOKRAJHAR,KOKRAJHAR,18-300-00105,2021_05,0.0,10.5,2,3172.831999999995,8521.541999999994,112843.46953124995,12,86.36,8.971087633242147,4.26,2,2,3,5,0.0,2
KOKRAJHAR,KOKRAJHAR,18-300-00106,2021_05,0.0,0.0,2,2372.978000000003,6395.560999999987,50522.112499999814,5,86.36,7.29100930072339,4.26,2,2,3,5,0.0,2
KOKRAJHAR,KOKRAJHAR,18-300-00107,2021_05,0.0,10.5,2,1075.9040000000095,2903.1239999999816,81949.5804687501,9,86.36,7.331983805668016,4.26,2,2,3,5,0.0,2
KOKRAJHAR,KOKRAJHAR,18-300-00108,2021_05,0.0,12.0,2,5255.607999999949,13787.926999999969,114148.0523437499,7,86.36,18.543851818790447,4.26,2,2,3,5,0.0,2
DHUBRI,DHUBRI,18-301-00109,2021_05,0.0,11.666666666666666,1,5858.891999999993,15777.215000000084,194108.99374999944,16,78.55,5.354767053273049,4.425,2,3,2,5,0.0,2
DHUBRI,DHUBRI,18-301-00110,2021_05,0.0,11.0,1,4202.420999999973,9833.893000000013,178004.2140624998,29,78.55,6.031057454997325,4.425,2,3,2,5,0.0,2
DHUBRI,DHUBRI,18-301-00111,2021_05,0.0,11.0,1,8265.258999999962,21871.59400000004,168868.1515624998,22,78.55,10.015998093994318,4.425,2,3,2,5,0.0,2
DHUBRI,DHUBRI,18-301-00112,2021_05,0.0,11.5,1,13944.850000000091,36859.04500000004,401952.546875,32,78.55,7.015421644530468,4.425,2,3,2,5,0.0,2
DHUBRI,DHUBRI,18-301-00113,2021_05,0.0,11.5,1,7136.188000000082,19147.618999999948,324948.7249999996,39,78.55,8.902051750071829,4.425,2,3,2,5,0.0,2
DHUBRI,DHUBRI,18-301-00114,2021_05,0.0,12.0,1,794.0159999999887,2092.5699999999997,67299.60078124981,12,78.55,8.651042758331586,4.425,2,3,2,5,0.0,2
GOALPARA,GOALPARA,18-302-00115,2021_05,0.0,12.5,2,12073.514000000085,29765.523999999976,221175.50937500037,36,87.33,8.098310528024053,3.3875,3,3,1,5,0.0,3
GOALPARA,GOALPARA,18-302-00116,2021_05,0.0,12.875,2,8367.95299999998,21156.415,312410.40625,43,87.33,8.84951089267993,3.3875,3,3,1,5,0.0,3
GOALPARA,GOALPARA,18-302-00117,2021_05,0.0,13.5,2,16464.83799999999,39854.375,306146.0281250002,36,87.33,8.281090819634175,3.3875,3,3,1,5,0.0,3
GOALPARA,GOALPARA,18-302-00118,2021_05,0.0,13.666666666666666,2,2086.676999999996,5099.671999999991,78997.44062500002,19,87.33,9.595232052211747,3.3875,3,3,1,5,0.0,3
GOALPARA,GOALPARA,18-302-00119,2021_05,0.0,16.0,2,5793.249000000011,13758.962999999989,141803.7781250002,20,87.33,9.69726014802556,3.3875,3,3,1,5,0.0,3
BARPETA,BARPETA,18-303-00120,2021_05,0.0,14.0,2,8641.069000000018,18197.47200000001,217246.71875,28,78.24,5.947720364741642,4.0125,3,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00121,2021_05,0.0,14.857142857142858,2,18014.454000000143,38220.31400000013,326873.2562500015,43,78.24,3.9392814340055233,4.0125,3,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00122,2021_05,0.0,13.0,2,15153.907999999938,32086.845,397200.4937500004,55,78.24,10.201593666373126,4.0125,3,4,2,5,0.0,3
BARPETA,BARPETA,18-303-00123,2021_05,0.0,12.0,2,7073.209999999963,15018.576,218863.10312500037,40,78.24,8.263521589720604,4.0125,3,4,2,5,0.0,3
BARPETA,BAJALI,18-799-00124,2021_05,0.0,10.0,3,5049.695000000007,10358.962,121714.17812499964,27,78.24,7.632616199727061,4.0125,1,2,1,5,0.0,1
BARPETA,BAJALI,18-799-00125,2021_05,0.0,0.0,3,893.369000000006,1876.027000000002,24970.75351562514,5,78.24,5.882934443288241,4.0125,1,2,1,5,0.0,1
MORIGAON,MORIGAON,18-304-00126,2021_05,0.0,16.5,3,5485.944000000018,12020.277000000002,123530.9750000001,9,55.93,3.7721604770940633,5.1625000000000005,4,3,2,5,0.0,4
MORIGAON,MORIGAON,18-304-00127,2021_05,0.0,18.0,3,4748.383999999962,10426.96100000001,273181.0374999996,25,55.93,5.833076032419915,5.1625000000000005,4,3,2,5,0.0,4
MORIGAON,MORIGAON,18-304-00128,2021_05,0.0,14.8,3,8186.516999999993,17963.261000000057,242986.25625000056,34,55.93,8.826467527060784,5.1625000000000005,4,3,2,5,0.0,4
MORIGAON,MORIGAON,18-304-00129,2021_05,0.0,15.0,3,8013.912000000128,17546.050999999978,200796.2078125002,22,55.93,8.858145505075484,5.1625000000000005,4,3,2,5,0.0,4
NAGAON,NAGAON,18-305-00130,2021_05,0.0,19.2,3,12716.856000000029,25243.915000000005,287930.140625,44,69.66,9.057852889317676,5.1675,4,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00131,2021_05,0.0,19.4,3,17459.117000000086,34868.802000000025,383686.328125,26,69.66,10.350149858803556,5.1675,4,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00132,2021_05,0.0,19.0,3,15737.673000000184,31233.568000000087,288098.7874999996,52,69.66,7.2677222276576545,5.1675,4,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00133,2021_05,0.0,18.4,3,14577.15100000007,29489.5,437692.25,42,69.66,12.37875139569882,5.1675,4,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00134,2021_05,0.0,16.8,3,11464.79299999983,22907.72100000002,462943.75312500075,42,69.66,12.250784762874352,5.1675,4,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00135,2021_05,0.0,13.8,3,6595.714000000036,13432.81699999998,184996.1296875002,37,69.66,9.06623584441162,5.1675,4,4,1,5,0.0,3
NAGAON,NAGAON,18-305-00136,2021_05,0.0,15.6,3,15183.56299999985,30492.061000000103,274554.68124999944,34,69.66,8.410509418123445,5.1675,4,4,1,5,0.0,3
SONITPUR,SONITPUR,18-306-00137,2021_05,0.0,17.0,2,26353.35499999998,47716.70800000001,526840.2437500004,57,84.82,8.874969800549406,6.025,4,5,4,5,0.0,4
SONITPUR,SONITPUR,18-306-00138,2021_05,0.0,15.714285714285714,2,16237.719999999972,29252.19199999998,294208.91250000056,37,84.82,9.030971091046291,6.025,4,5,4,5,0.0,4
SONITPUR,SONITPUR,18-306-00139,2021_05,0.0,19.833333333333332,2,11382.081000000006,20669.587000000058,387740.1062500002,30,84.82,12.515799940596873,6.025,4,5,4,5,0.0,4
SONITPUR,SONITPUR,18-306-00140,2021_05,0.0,18.0,2,11719.78999999992,21098.36600000001,237397.0031249998,34,84.82,8.739520446520105,6.025,4,5,4,5,0.0,4
LAKHIMPUR,LAKHIMPUR,18-307-00141,2021_05,0.0,11.4,2,4244.973999999987,7959.568999999989,146720.5687500001,16,79.61,8.61925413084882,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00142,2021_05,0.0,13.8,2,14104.631999999983,27259.617,260153.578125,25,79.61,9.413843175217812,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00143,2021_05,0.0,11.6,2,8877.469999999972,16716.642000000007,161093.6203124998,13,79.61,7.83190560588158,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00144,2021_05,0.0,9.571428571428571,2,3610.602000000072,6813.524999999994,105222.0,13,79.61,8.583383813908409,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00145,2021_05,0.0,12.0,2,15688.60499999998,29481.688000000024,253406.88437500037,21,79.61,8.86477015958198,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00146,2021_05,0.0,13.428571428571429,2,5427.523999999976,10279.733999999997,118079.16874999995,26,79.61,8.38187631938408,4.1675,3,3,4,5,0.0,3
LAKHIMPUR,LAKHIMPUR,18-307-00147,2021_05,0.0,14.0,2,4332.886999999988,8160.642999999996,103963.4273437499,10,79.61,6.542400211472376,4.1675,3,3,4,5,0.0,3
DHEMAJI,DHEMAJI,18-308-00148,2021_05,0.0,0.0,4,68.45100000000002,139.15699999999998,3087.0839111328096,1,77.87,2.957943925233645,3.9475,2,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00149,2021_05,0.0,10.0,4,272.3110000000015,556.9049999999988,7749.259228515613,2,77.87,7.045080809078438,3.9475,2,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00150,2021_05,0.0,12.833333333333334,4,6476.891999999993,13126.600999999995,141670.4734375002,18,77.87,8.053691518699502,3.9475,2,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00151,2021_05,0.0,11.25,4,12280.683000000075,24938.275000000023,269039.1546874996,27,77.87,8.469356293085896,3.9475,2,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00152,2021_05,0.0,11.272727272727272,4,7198.289999999921,14378.255000000005,169706.93593749986,6,77.87,7.429793435559498,3.9475,2,2,3,5,0.0,2
DHEMAJI,DHEMAJI,18-308-00153,2021_05,0.0,11.4,4,5053.402999999991,10198.933999999994,103707.90390625014,19,77.87,8.314618872813647,3.9475,2,2,3,5,0.0,2
TINSUKIA,TINSUKIA,18-309-00154,2021_05,0.0,12.75,3,7628.523999999859,14208.361999999994,105350.51640624995,8,89.01,4.476744186046512,5.717499999999999,3,4,5,5,0.0,3
TINSUKIA,TINSUKIA,18-309-00155,2021_05,0.0,11.857142857142858,3,22061.575999999885,41026.057,470265.13437499944,43,89.01,9.426295581920082,5.717499999999999,3,4,5,5,0.0,3
TINSUKIA,TINSUKIA,18-309-00156,2021_05,0.0,12.857142857142858,3,27317.395999999717,49448.29599999997,446927.5718750004,34,89.01,11.186873704215618,5.717499999999999,3,4,5,5,0.0,3
TINSUKIA,TINSUKIA,18-309-00157,2021_05,0.0,13.705882352941176,3,18579.882000000216,35103.831000000006,368557.4312500004,34,89.01,9.349689566456169,5.717499999999999,3,4,5,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00158,2021_05,0.0,11.909090909090908,4,9588.222999999998,14932.508000000002,189367.21875,25,81.66,9.333883140900683,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00159,2021_05,0.0,11.0,4,12937.237999999896,20278.258999999995,244857.8125,8,81.66,11.346244227509208,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00160,2021_05,0.0,11.875,4,7403.802999999956,11803.835999999996,175511.3109375001,30,81.66,9.58611383709519,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00161,2021_05,0.0,13.0,4,3505.5590000000084,5491.303,253627.26250000007,26,81.66,12.425858035683111,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00162,2021_05,0.0,14.6,4,7363.489999999991,11475.305000000022,181561.1328125,32,81.66,9.215314230676618,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00163,2021_05,0.0,12.25,4,7952.776000000013,12418.027999999998,194950.97812500017,20,81.66,9.569697116902674,6.0275,3,3,4,5,0.0,3
DIBRUGARH,DIBRUGARH,18-310-00164,2021_05,0.0,12.142857142857142,4,14609.253999999955,22673.246999999996,247141.546875,28,81.66,10.054100038073482,6.0275,3,3,4,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00165,2021_05,0.0,14.0,4,6952.4439999999595,9635.495999999996,195121.1765625002,27,82.09,9.51390511801823,6.945,3,3,1,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00166,2021_05,0.0,14.666666666666666,4,13172.275999999954,18059.141999999993,189806.8187500001,36,82.09,10.841908706021558,6.945,3,3,1,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00167,2021_05,0.0,12.0,4,8659.977999999886,11881.684999999998,155695.475,36,82.09,10.38047551148987,6.945,3,3,1,5,0.0,3
SIVASAGAR,SIVASAGAR,18-311-00168,2021_05,0.0,15.5,4,13591.907000000008,18938.81799999997,237671.2828124999,44,82.09,10.775684549747664,6.945,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00169,2021_05,0.0,14.4,4,8069.1720000000205,9658.527999999991,156039.56093749986,23,73.71,7.948533649492005,7.529999999999999,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00170,2021_05,0.0,15.0,4,11246.407000000125,13462.469000000012,271146.48437500006,33,73.71,8.68374592208789,7.529999999999999,3,3,1,5,0.0,3
JORHAT,JORHAT,18-312-00171,2021_05,0.0,14.125,4,9727.704000000029,11607.235999999995,157518.90625,9,73.71,11.63672131147541,7.529999999999999,3,3,1,5,0.0,3
GOLAGHAT,GOLAGHAT,18-313-00172,2021_05,0.0,18.636363636363637,3,11284.065999999992,18216.149000000005,211932.52656250077,23,73.24,8.517309425121644,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00173,2021_05,0.0,16.2,3,8702.396999999997,13706.241000000038,119407.07109374924,14,73.24,8.183741425066346,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00174,2021_05,0.0,15.6,3,8137.991000000038,12345.72400000001,154257.77656250005,30,73.24,9.92729823203618,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00175,2021_05,0.0,17.2,3,24268.814000000013,37175.14599999999,408184.5843749996,46,73.24,9.5910849578042,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00176,2021_05,0.0,19.0,3,3890.576000000059,6351.747000000003,137257.528125,1,73.24,9.372753135911031,6.09,4,3,4,5,0.0,4
GOLAGHAT,GOLAGHAT,18-313-00177,2021_05,0.0,17.181818181818183,3,12048.137000000104,18980.83099999999,260160.20781249995,39,73.24,7.227732136565102,6.09,4,3,4,5,0.0,4
KARBI ANGLONG,KARBI ANGLONG,18-314-00178,2021_05,0.0,17.852941176470587,3,16398.84300000011,41537.01799999992,299644.1468749996,4,79.48,7.670665193212605,5.27,5,3,5,5,0.0,5
KARBI ANGLONG,KARBI ANGLONG,18-314-00179,2021_05,0.0,21.363636363636363,3,4594.064000000013,10481.722999999998,103554.1234375001,5,79.48,7.850825270347182,5.27,5,3,5,5,0.0,5
DIMA HASAO,DIMA HASAO,18-315-00180,2021_05,0.0,14.91304347826087,1,3313.6410000000615,8433.432,104730.78984374972,1,89.42,7.379294117647059,3.17,4,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00181,2021_05,0.0,18.333333333333332,1,2851.3480000000563,6651.736000000004,72290.51484375005,1,89.42,8.398017110418166,3.17,4,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00182,2021_05,0.0,17.333333333333332,1,1731.5359999999928,4228.891999999999,34087.59726562502,1,89.42,10.796453692848768,3.17,4,2,1,5,0.0,3
DIMA HASAO,DIMA HASAO,18-315-00183,2021_05,0.0,16.76923076923077,1,2506.402000000002,6195.847000000002,73374.84453125001,1,89.42,6.016080402010051,3.17,4,2,1,5,0.0,3
CACHAR,CACHAR,18-316-00184,2021_05,0.0,16.6,3,14554.954999999842,26375.945000000007,322159.42812500056,21,69.81,9.64478642596429,4.282500000000001,4,5,1,5,0.0,3
CACHAR,CACHAR,18-316-00185,2021_05,0.0,17.727272727272727,3,41661.59899999993,74327.451,737687.1312499996,71,69.81,10.138569340980508,4.282500000000001,4,5,1,5,0.0,3
CACHAR,CACHAR,18-316-00186,2021_05,0.0,17.0,3,9633.610000000102,17188.265000000014,181246.38124999963,9,69.81,11.475855130784709,4.282500000000001,4,5,1,5,0.0,3
CACHAR,CACHAR,18-316-00187,2021_05,0.0,19.0,3,17598.925000000047,31397.6810000001,365020.14062499907,38,69.81,7.029768027202652,4.282500000000001,4,5,1,5,0.0,3
CACHAR,CACHAR,18-316-00188,2021_05,0.0,18.333333333333332,3,20109.36900000018,35452.08400000003,481117.40625,37,69.81,10.568346451988708,4.282500000000001,4,5,1,5,0.0,3
KARIMGANJ,KARIMGANJ,18-317-00189,2021_05,0.0,18.0,3,18125.576999999816,37311.119000000064,330191.0906250002,14,76.88,12.672539817264964,3.51,5,4,5,5,0.0,5
KARIMGANJ,KARIMGANJ,18-317-00190,2021_05,0.0,17.333333333333332,3,8629.699000000022,17578.108000000007,163731.2999999998,13,76.88,12.155445942602672,3.51,5,4,5,5,0.0,5
KARIMGANJ,KARIMGANJ,18-317-00191,2021_05,0.0,18.0,3,13883.793000000063,28297.45600000001,255875.97812499944,11,76.88,8.879485406003596,3.51,5,4,5,5,0.0,5
KARIMGANJ,KARIMGANJ,18-317-00192,2021_05,0.0,20.9,3,21317.373000000134,42045.64299999992,284223.5437500002,28,76.88,7.611702889897301,3.51,5,4,5,5,0.0,5
KARIMGANJ,KARIMGANJ,18-317-00193,2021_05,0.0,21.666666666666668,3,18750.93200000003,38247.82999999996,339977.82499999925,30,76.88,7.530012044235191,3.51,5,4,5,5,0.0,5
HAILAKANDI,HAILAKANDI,18-318-00194,2021_05,0.0,17.5,3,3716.904000000038,8187.503999999957,122647.8984375,15,79.86,9.869985833581866,6.115,5,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00195,2021_05,0.0,19.0,3,5449.076000000001,12143.496999999974,172029.3421875001,16,79.86,10.76488741182854,6.115,5,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00196,2021_05,0.0,19.5,3,8978.705000000075,20007.429999999935,256611.06562500077,20,79.86,9.910639768226885,6.115,5,3,3,5,0.0,4
HAILAKANDI,HAILAKANDI,18-318-00197,2021_05,0.0,22.8,3,9095.274000000092,20185.332999999984,206654.03125,36,79.86,7.395735925050346,6.115,5,3,3,5,0.0,4
BONGAIGAON,BONGAIGAON,18-319-00198,2021_05,0.0,13.5,2,2877.880999999994,5827.624000000003,146189.4609375,13,59.85,10.414518978858222,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00199,2021_05,0.0,13.666666666666666,2,4914.258999999962,10186.980000000003,131637.43281250028,17,59.85,8.033605332004484,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00200,2021_05,0.0,13.8,2,18273.288000000175,37293.439999999944,325031.92500000075,35,59.85,7.891179753752853,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00201,2021_05,0.0,12.5,2,4096.09500000003,8358.07899999999,58180.51015624998,5,59.85,11.587693852504742,4.3625,3,2,2,5,0.0,3
BONGAIGAON,BONGAIGAON,18-319-00202,2021_05,0.0,13.0,2,3186.3580000000075,6476.736999999994,135734.7171875001,18,59.85,7.662579644041098,4.3625,3,2,2,5,0.0,3
CHIRANG,CHIRANG,18-320-00203,2021_05,0.0,12.0,2,452.0940000000001,907.1079999999928,9568.337207031203,1,85.96,9.42749882684186,4.5825,2,2,4,5,0.0,2
CHIRANG,CHIRANG,18-320-00204,2021_05,0.0,0.0,2,738.9680000000008,1333.4540000000052,19991.09648437501,1,85.96,6.0,4.5825,2,2,4,5,0.0,2
CHIRANG,CHIRANG,18-320-00205,2021_05,0.0,11.2,2,6573.588999999978,13336.478999999992,120892.15234375,19,85.96,7.445025623649993,4.5825,2,2,4,5,0.0,2
CHIRANG,CHIRANG,18-320-00206,2021_05,0.0,12.5,2,5345.72000000003,10921.214999999997,116415.19921875,18,85.96,9.28129999686294,4.5825,2,2,4,5,0.0,2
CHIRANG,CHIRANG,18-320-00207,2021_05,0.0,12.0,2,17657.05100000021,36112.014000000025,339668.1156249996,29,85.96,9.052901203399816,4.5825,2,2,4,5,0.0,2
KAMRUP,KAMRUP,18-321-00208,2021_05,0.0,13.5,2,5607.434000000008,8520.093000000023,190582.7062499998,24,61.86,11.29005784159521,5.825,3,2,1,5,0.0,2
KAMRUP,KAMRUP,18-321-00209,2021_05,0.0,14.0,2,2058.032999999996,3128.96,53950.38046875002,5,61.86,10.75661514278229,5.825,3,2,1,5,0.0,2
