district,dtname,object-id,timeperiod,total-tender-awarded-value,land-surface-temperature,sum-aged-population,sum-young-population,sum-population,avg-electricity,pct-ncd,heat-hazard,exposure,vulnerability,government-response,heat-risk-score
Sonepur,Sonepur,21-392-03571,2024_09,0.0,30.924538860103656,4201.979999999952,3832.594000000001,86653.63906249986,11.049384067939735,5.030000000000001,3,2,1,4,3
Sonepur,Sonepur,21-392-03572,2024_09,0.0,30.924538860103656,8219.535999999964,7530.8139999999985,124328.9710937501,9.087116653903658,5.030000000000001,3,2,1,4,3
Sundargarh,Sundargarh,21-374-03573,2024_09,0.0,30.11280925778136,5680.573999999964,7142.926000000007,121867.22265625,10.492696386063622,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03574,2024_09,0.0,30.11280925778136,4275.974999999977,5357.133000000002,81852.8609374999,9.08294540837918,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03575,2024_09,0.0,30.11280925778136,35981.28900000034,45194.68199999997,747440.5250000022,9.364053828397427,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03576,2024_09,0.0,30.11280925778136,4187.248000000021,5250.275000000009,90987.4375,9.204191151473944,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03577,2024_09,0.0,30.11280925778136,3981.9499999999534,4991.17300000001,82103.60312500014,8.761087267525037,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03578,2024_09,0.0,30.11280925778136,5035.9220000000205,6225.008000000002,104716.7328125001,8.329815655890997,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03579,2024_09,0.0,30.11280925778136,4382.391999999993,5502.293000000005,98241.234375,5.889229039110334,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03580,2024_09,0.0,30.11280925778136,4626.737000000023,5798.847999999998,134525.04218750028,9.026909302100474,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03581,2024_09,0.0,30.11280925778136,6583.891000000003,8244.199000000008,97800.1499999999,9.229808578155389,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03582,2024_09,0.0,30.11280925778136,6175.903000000049,7783.886999999988,117649.61640625028,7.46808110367893,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03583,2024_09,0.0,30.11280925778136,11970.724999999977,14954.073999999991,116837.38437500014,9.18881996236147,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03584,2024_09,0.0,30.11280925778136,3509.8190000000177,4375.111999999998,80004.3500000001,9.298162259076648,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03585,2024_09,0.0,30.11280925778136,8778.630999999936,11208.736999999994,123144.5734374998,9.12922530851459,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03586,2024_09,0.0,30.11280925778136,12831.301999999909,16004.453999999998,206068.06406249944,9.967912164225124,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03587,2024_09,0.0,30.11280925778136,4732.8979999999865,5905.474,92422.94296875014,10.016059003618146,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03588,2024_09,0.0,30.11280925778136,8097.427999999956,9939.608999999997,126831.57421875,9.491508522638746,6.23,4,3,1,4,4
Sundargarh,Sundargarh,21-374-03589,2024_09,0.0,30.11280925778136,6512.832999999926,8135.361999999994,60721.14570312505,8.450069297541761,6.23,4,3,1,4,4
Anugul,Anugul,21-384-03276,2024_10,0.0,30.164230347849934,10958.49800000002,11295.782,199365.7234374997,10.000471394407652,5.94,3,3,1,4,3
Anugul,Anugul,21-384-03277,2024_10,0.0,30.164230347849934,8638.729999999865,8942.625999999997,146596.8374999999,10.01799541771366,5.94,3,3,1,4,3
Anugul,Anugul,21-384-03278,2024_10,0.0,30.164230347849934,11476.831999999937,11819.739,184759.9624999999,10.731610829521571,5.94,3,3,1,4,3
Anugul,Anugul,21-384-03279,2024_10,0.0,30.164230347849934,19248.555999999862,20013.40400000004,272157.33437500056,9.539741971187937,5.94,3,3,1,4,3
Anugul,Anugul,21-384-03280,2024_10,0.0,30.164230347849934,7858.584999999963,8104.592000000004,158172.95781249972,10.441538461538462,5.94,3,3,1,4,3
Anugul,Anugul,21-384-03281,2024_10,0.0,30.164230347849934,4773.436999999976,4926.340999999999,121068.40312499972,8.734791168069172,5.94,3,3,1,4,3
Anugul,Anugul,21-384-03282,2024_10,0.0,30.164230347849934,11575.216999999946,12613.046000000002,165023.46406250028,8.805416694073537,5.94,3,3,1,4,3
Anugul,Anugul,21-384-03283,2024_10,0.0,30.164230347849934,13073.359999999986,13491.081999999997,204212.234375,10.504343694855436,5.94,3,3,1,4,3
Balangir,Balangir,21-393-03284,2024_10,0.0,30.54488113351087,10046.138000000035,9508.640000000014,102316.63359374972,10.856164728389468,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03285,2024_10,0.0,30.54488113351087,23835.888000000035,23139.48600000004,268341.9375,10.39988421383154,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03286,2024_10,0.0,30.54488113351087,14056.469999999972,13559.320000000009,163494.8125,9.171054783319706,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03287,2024_10,0.0,30.54488113351087,13351.451,12904.94199999998,150967.9187500002,10.178015693576274,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03288,2024_10,0.0,30.54488113351087,12291.138999999966,11910.079000000029,138485.2531249998,9.749360925136944,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03289,2024_10,0.0,30.54488113351087,2298.9219999999914,2267.930999999997,79759.0375000001,11.207150534713556,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03290,2024_10,0.0,30.54488113351087,10037.923000000068,9586.345,127724.3203125,9.313562061322497,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03291,2024_10,0.0,30.54488113351087,15835.052000000142,15294.342999999992,205323.32656250056,10.698392787142296,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03292,2024_10,0.0,30.54488113351087,11252.5,10872.69200000001,135807.36562500056,9.440619426436031,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03293,2024_10,0.0,30.54488113351087,15492.354999999749,14973.025000000023,198620.3515625,11.007928586790744,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03294,2024_10,0.0,30.54488113351087,16802.058999999892,16249.54700000002,125420.98984375002,10.037966375523805,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03295,2024_10,0.0,30.54488113351087,8937.86499999999,8641.132000000012,158370.6828124998,10.1824843552414,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03296,2024_10,0.0,30.54488113351087,25190.75399999996,24453.848,198702.4484374998,10.794120569564624,4.345,4,3,1,2,3
Balangir,Balangir,21-393-03297,2024_10,0.0,30.54488113351087,9493.113000000012,9194.356,136197.8976562498,8.915403421237148,4.345,4,3,1,2,3
Baleshwar,Baleshwar,21-377-03298,2024_10,0.0,29.93386527816871,7121.630000000005,6917.878000000004,167700.14687500056,11.429175784099195,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03299,2024_10,0.0,29.93386527816871,24231.767999999924,23671.398999999976,443934.84375,13.213350739398113,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03300,2024_10,0.0,29.93386527816871,18912.024999999907,18378.867,251861.0109374998,9.536069293034164,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03301,2024_10,0.0,29.93386527816871,6275.898000000045,6099.82,179151.3734375001,9.727910238429171,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03302,2024_10,119012916.0,29.93386527816871,14617.590000000084,14276.80899999995,341060.796875,6.84546004150259,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03303,2024_10,0.0,29.93386527816871,8555.998000000021,8325.559999999998,268603.8703124998,9.698678143912073,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03304,2024_10,0.0,29.93386527816871,8557.427000000025,8309.184999999998,191173.0531250001,10.22884295728843,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03305,2024_10,0.0,29.93386527816871,10914.466999999946,10690.629,165480.45781249972,11.00129177313495,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03306,2024_10,0.0,29.93386527816871,12958.78899999999,12748.699999999952,109635.7234375002,11.12971595500031,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03307,2024_10,0.0,29.93386527816871,30256.733999999706,29440.718,172732.5828125002,10.28199142877164,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03308,2024_10,0.0,29.93386527816871,8493.896999999997,8142.270000000004,147190.296875,9.168019767031415,6.262499999999999,3,4,2,1,3
Baleshwar,Baleshwar,21-377-03309,2024_10,0.0,29.93386527816871,10768.55700000003,10453.880000000005,191486.390625,10.368571734698389,6.262499999999999,3,4,2,1,3
Bargarh,Bargarh,21-370-03310,2024_10,0.0,29.86213050638126,8180.4070000000065,6572.472000000002,87237.34062499995,8.438573918817964,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03311,2024_10,0.0,29.86213050638126,6142.195000000007,4916.9180000000015,127017.78749999986,10.10168534795581,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03312,2024_10,0.0,29.86213050638126,15541.199000000022,12443.367000000002,149151.6875,11.6695635680322,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03313,2024_10,0.0,29.86213050638126,17492.68299999996,14024.273999999998,282216.578125,12.449826359086194,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03314,2024_10,0.0,29.86213050638126,6006.258999999962,4809.863999999999,82745.29453125014,11.062102479811337,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03315,2024_10,0.0,29.86213050638126,11076.879000000074,8957.603999999996,138669.5703125,10.453585533831642,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03316,2024_10,0.0,29.86213050638126,5631.255999999994,4514.365999999999,115235.1351562501,9.334913451529744,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03317,2024_10,0.0,29.86213050638126,10902.070999999996,9192.214999999997,107147.98281249986,9.516126601356444,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03318,2024_10,0.0,29.86213050638126,5672.931999999972,4548.654,113424.9671875001,10.651541951857263,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03319,2024_10,0.0,29.86213050638126,12452.640000000014,9998.222,133777.44140625,10.910405122930896,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03320,2024_10,0.0,29.86213050638126,10949.898000000045,8917.858999999997,136581.2046874999,9.042847694633409,6.485,4,2,1,4,4
Bargarh,Bargarh,21-370-03321,2024_10,0.0,29.86213050638126,11992.196999999927,9778.292000000003,148403.0484374999,9.985838779956428,6.485,4,2,1,4,4
Bhadrak,Bhadrak,21-378-03322,2024_10,0.0,29.551430745814336,19915.848,18119.79800000001,291489.30624999944,6.892744587231656,6.51,3,5,3,4,3
Bhadrak,Bhadrak,21-378-03323,2024_10,0.0,29.551430745814336,20927.87899999996,18915.85000000001,417511.984375,10.046581206671572,6.51,3,5,3,4,3
Bhadrak,Bhadrak,21-378-03324,2024_10,0.0,29.551430745814336,7230.457999999984,6597.625000000015,109297.15625,9.233143240523315,6.51,3,5,3,4,3
Bhadrak,Bhadrak,21-378-03325,2024_10,0.0,29.551430745814336,9585.933999999892,8775.093999999983,144635.7492187498,9.946807658415445,6.51,3,5,3,4,3
Bhadrak,Bhadrak,21-378-03326,2024_10,0.0,29.551430745814336,20319.9160000002,18267.41799999999,308661.7468750002,9.12005618956355,6.51,3,5,3,4,3
Bhadrak,Bhadrak,21-378-03327,2024_10,0.0,29.551430745814336,14103.71399999992,12749.922999999995,215668.59218750056,9.203391925172308,6.51,3,5,3,4,3
Bhadrak,Bhadrak,21-378-03328,2024_10,0.0,29.551430745814336,14394.032000000008,13061.058999999994,206819.0562499999,9.51117669102492,6.51,3,5,3,4,3
Boudh,Boudh,21-391-03329,2024_10,0.0,30.12291036517893,13916.706999999937,17108.244000000006,195211.88125000056,11.207798250511818,5.7525,4,4,1,4,4
Boudh,Boudh,21-391-03330,2024_10,0.0,30.12291036517893,15522.256000000052,18427.064999999973,165817.13906250056,11.062897596151553,5.7525,4,4,1,4,4
Boudh,Boudh,21-391-03331,2024_10,0.0,30.12291036517893,17450.78500000015,20779.641000000003,191886.2234375002,10.403689971751412,5.7525,4,4,1,4,4
Cuttack,Cuttack,21-381-03332,2024_10,0.0,30.30046671767409,15467.016999999993,11224.869000000002,184358.3656250001,10.803855251743457,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03333,2024_10,0.0,30.30046671767409,10870.25,7653.953,186328.86250000028,10.862468662854567,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03334,2024_10,0.0,30.30046671767409,3854.398999999976,2737.8009999999995,124015.0054687499,9.804369067560025,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03335,2024_10,0.0,30.30046671767409,11244.480000000098,7952.922000000006,148795.1625000001,9.984044721988814,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03336,2024_10,0.0,30.30046671767409,2148.576000000001,1489.9930000000022,62481.85898437491,12.113387023045862,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03337,2024_10,0.0,30.30046671767409,57595.81900000013,40415.19899999997,903483.6687499993,16.71992562153494,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03338,2024_10,0.0,30.30046671767409,2686.073000000004,1877.723000000001,102512.28515625,7.0417833183667,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03339,2024_10,0.0,30.30046671767409,15649.47999999998,11140.801999999996,201909.18124999944,10.495828460038986,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03340,2024_10,0.0,30.30046671767409,15638.421999999904,11040.81500000001,183962.3640625002,9.849902063035792,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03341,2024_10,0.0,30.30046671767409,13561.810000000056,9385.747999999992,154060.86406249972,11.013769556296486,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03342,2024_10,0.0,30.30046671767409,6451.699000000022,4497.514999999999,188140.4265624997,11.021782938297669,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03343,2024_10,0.0,30.30046671767409,16814.427000000025,11820.633999999998,232071.4249999998,11.642185151509528,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03344,2024_10,0.0,30.30046671767409,22237.12400000007,15856.764999999992,254655.8156249998,14.015738063841962,7.865,2,4,1,3,2
Cuttack,Cuttack,21-381-03345,2024_10,0.0,30.30046671767409,4648.713999999978,3306.5919999999933,92720.69218749995,9.868286755771567,7.865,2,4,1,3,2
Deogarh,Deogarh,21-373-03346,2024_10,0.0,29.54100418410045,8184.715000000084,8996.239000000001,128225.80546874972,10.50461931196564,6.4075,3,2,1,4,3
Deogarh,Deogarh,21-373-03347,2024_10,0.0,29.54100418410045,9735.621999999974,10430.971000000003,129403.9664062499,10.655232122800449,6.4075,3,2,1,4,3
Deogarh,Deogarh,21-373-03348,2024_10,0.0,29.54100418410045,7160.273999999976,7805.696000000011,113573.8453124999,9.267737296260789,6.4075,3,2,1,4,3
Dhenkanal,Dhenkanal,21-383-03349,2024_10,0.0,30.166072953046207,11657.12300000002,10219.892000000007,127402.25390625,12.247912806723477,8.122499999999999,3,3,2,3,3
Dhenkanal,Dhenkanal,21-383-03350,2024_10,0.0,30.166072953046207,18272.19999999996,16004.558999999994,281248.20937500056,10.40661915213692,8.122499999999999,3,3,2,3,3
Dhenkanal,Dhenkanal,21-383-03351,2024_10,0.0,30.166072953046207,15599.691999999925,13675.544000000002,208281.42343749944,10.018259139719463,8.122499999999999,3,3,2,3,3
Dhenkanal,Dhenkanal,21-383-03352,2024_10,0.0,30.166072953046207,15115.157000000125,13397.960000000005,190103.8828125,8.889232237395197,8.122499999999999,3,3,2,3,3
Dhenkanal,Dhenkanal,21-383-03353,2024_10,0.0,30.166072953046207,10484.28099999996,9223.811000000002,190013.7890625,8.62004883176358,8.122499999999999,3,3,2,3,3
Dhenkanal,Dhenkanal,21-383-03354,2024_10,0.0,30.166072953046207,12533.756999999983,11425.831000000006,134317.60703124944,7.556474600427568,8.122499999999999,3,3,2,3,3
Dhenkanal,Dhenkanal,21-383-03355,2024_10,0.0,30.166072953046207,9131.39300000004,8104.159999999974,182051.4171874998,11.005690095934469,8.122499999999999,3,3,2,3,3
Dhenkanal,Dhenkanal,21-383-03356,2024_10,0.0,30.166072953046207,5970.75900000002,5226.758000000002,138538.31406250002,9.66507725952748,8.122499999999999,3,3,2,3,3
Gajapati,Gajapati,21-389-03357,2024_10,0.0,27.97335562015507,4558.296000000031,7245.444999999992,140937.4234374999,10.63651770764763,5.0875,2,2,1,4,2
Gajapati,Gajapati,21-389-03358,2024_10,0.0,27.97335562015507,4640.438999999955,7411.842000000004,92237.30234375014,10.40863531225906,5.0875,2,2,1,4,2
Gajapati,Gajapati,21-389-03359,2024_10,0.0,27.97335562015507,1187.3410000000003,1883.0809999999983,51672.84492187505,14.826082874729527,5.0875,2,2,1,4,2
Gajapati,Gajapati,21-389-03360,2024_10,0.0,27.97335562015507,10611.742000000086,15595.648,147699.1328125,9.446486662329212,5.0875,2,2,1,4,2
Gajapati,Gajapati,21-389-03361,2024_10,0.0,27.97335562015507,2889.1320000000123,4620.496999999996,52594.3046875,10.859300476947537,5.0875,2,2,1,4,2
Gajapati,Gajapati,21-389-03362,2024_10,0.0,27.97335562015507,5375.792000000016,8402.978000000003,78150.82578125014,5.781671858774662,5.0875,2,2,1,4,2
Gajapati,Gajapati,21-389-03363,2024_10,0.0,27.97335562015507,14763.790999999968,24016.24200000009,106130.4507812499,8.929057750759878,5.0875,2,2,1,4,2
Ganjam,Ganjam,21-388-03364,2024_10,0.0,29.50616072257828,8869.61499999999,8131.545000000002,153747.84843749972,9.590066049117642,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03365,2024_10,0.0,29.50616072257828,5798.829000000027,5348.606000000014,137133.31640625,11.343440448867092,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03366,2024_10,0.0,29.50616072257828,4644.20299999998,4209.093999999997,99752.03281249997,11.930598963920906,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03367,2024_10,0.0,29.50616072257828,11281.569999999949,10783.512999999975,152420.3687499999,10.617112590774097,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03368,2024_10,0.0,29.50616072257828,13278.951000000116,12133.813999999998,172792.02968750056,9.298692192290131,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03369,2024_10,0.0,29.50616072257828,17489.936999999918,16055.396000000008,251533.79843749944,12.440219618423894,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03370,2024_10,0.0,29.50616072257828,18896.58999999985,16811.462999999996,165195.8359375,11.845126039604258,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03371,2024_10,0.0,29.50616072257828,18094.728999999817,16610.524000000005,178851.9468749999,10.304329514824795,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03372,2024_10,0.0,29.50616072257828,16467.230999999912,15153.392000000022,218300.9734375002,10.553933945069758,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03373,2024_10,0.0,29.50616072257828,5248.117999999959,4624.519,158628.52812499972,9.605119777105534,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03374,2024_10,0.0,29.50616072257828,10801.444999999949,9904.96,194104.4328124998,12.63879968913393,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03375,2024_10,0.0,29.50616072257828,8950.162000000011,8016.825999999994,126657.55859375,9.030082931324191,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03376,2024_10,0.0,29.50616072257828,11496.790999999968,10579.013999999996,146524.9703124999,11.964334686444678,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03377,2024_10,0.0,29.50616072257828,16035.216000000017,14553.511,197650.4406249998,11.129459096538424,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03378,2024_10,0.0,29.50616072257828,31107.925000000047,28494.107999999986,242563.57968749944,11.711861234167342,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03379,2024_10,0.0,29.50616072257828,10270.822999999977,8917.324000000004,163645.12812500028,10.54086371448422,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03380,2024_10,0.0,29.50616072257828,15687.967000000062,14360.912,199431.8562499997,11.72404232901601,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03381,2024_10,0.0,29.50616072257828,12043.678000000073,11064.903999999997,167236.203125,12.05832419346991,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03382,2024_10,0.0,29.50616072257828,48288.74500000011,44273.15299999999,563635.5187499989,11.105842617126491,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03383,2024_10,0.0,29.50616072257828,9890.14500000002,9072.034,156082.75468749972,10.34966270478638,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03384,2024_10,0.0,29.50616072257828,3821.894,3503.6990000000023,55094.59765625,10.76225432712604,8.98,2,4,1,4,2
Ganjam,Ganjam,21-388-03385,2024_10,0.0,29.50616072257828,13721.621999999974,12646.656000000015,185040.05312500056,9.999486219819644,8.98,2,4,1,4,2
Jagatsinghapur,Jagatsinghapur,21-380-03386,2024_10,0.0,29.84819088319092,16536.22199999995,9397.328000000009,194502.7171875001,10.469338744508152,8.7825,2,3,1,4,2
Jagatsinghapur,Jagatsinghapur,21-380-03387,2024_10,0.0,29.84819088319092,3606.9489999999937,2066.374999999999,87096.35312500002,10.311121561250882,8.7825,2,3,1,4,2
Jagatsinghapur,Jagatsinghapur,21-380-03388,2024_10,0.0,29.84819088319092,15894.518999999971,9031.230000000003,170163.94999999972,9.303840180714388,8.7825,2,3,1,4,2
Jagatsinghapur,Jagatsinghapur,21-380-03389,2024_10,0.0,29.84819088319092,18721.69799999997,10702.607000000004,201870.0437499997,10.960654441680646,8.7825,2,3,1,4,2
Jagatsinghapur,Jagatsinghapur,21-380-03390,2024_10,0.0,29.84819088319092,31897.99500000011,18504.281999999992,273363.265625,10.026220362622036,8.7825,2,3,1,4,2
Jagatsinghapur,Jagatsinghapur,21-380-03391,2024_10,0.0,29.84819088319092,3334.902000000002,1890.7260000000024,74313.58437499986,9.518252065014655,8.7825,2,3,1,4,2
Jagatsinghapur,Jagatsinghapur,21-380-03392,2024_10,0.0,29.84819088319092,7184.422999999952,4136.404999999995,103838.73749999992,10.815475167554563,8.7825,2,3,1,4,2
Jagatsinghapur,Jagatsinghapur,21-380-03393,2024_10,0.0,29.84819088319092,16547.532000000007,9472.050000000005,199776.33749999944,10.68382869589657,8.7825,2,3,1,4,2
Jajapur,Jajapur,21-382-03394,2024_10,0.0,30.29924814814818,23758.815000000177,19959.44200000001,281431.95937500056,10.271158149270969,7.6475,3,4,5,3,4
Jajapur,Jajapur,21-382-03395,2024_10,0.0,30.29924814814818,14440.630000000005,12306.84199999999,174523.63593750028,10.389175114180684,7.6475,3,4,5,3,4
Jajapur,Jajapur,21-382-03396,2024_10,0.0,30.29924814814818,17350.86199999973,14801.228999999992,220033.7062499998,10.30813679245283,7.6475,3,4,5,3,4
Jajapur,Jajapur,21-382-03397,2024_10,0.0,30.29924814814818,12021.91300000006,10303.530000000012,263310.6765625002,10.307897535041082,7.6475,3,4,5,3,4
Jajapur,Jajapur,21-382-03398,2024_10,0.0,30.29924814814818,24146.158000000058,22376.093,200934.9187500002,8.950148767753888,7.6475,3,4,5,3,4
Jajapur,Jajapur,21-382-03399,2024_10,0.0,30.29924814814818,16270.433999999892,13948.436000000016,262235.0343749998,10.037699613819017,7.6475,3,4,5,3,4
Jajapur,Jajapur,21-382-03400,2024_10,14947521.68,30.29924814814818,12040.752000000097,10283.578999999998,234858.8359375,11.290352020062665,7.6475,3,4,5,3,4
Jajapur,Jajapur,21-382-03401,2024_10,0.0,30.29924814814818,11737.022999999928,10062.323999999991,208360.76406250056,8.269485446268451,7.6475,3,4,5,3,4
Jajapur,Jajapur,21-382-03402,2024_10,0.0,30.29924814814818,8630.629000000015,7365.791000000001,131199.9765625,9.109775029266554,7.6475,3,4,5,3,4
Jajapur,Jajapur,21-382-03403,2024_10,0.0,30.29924814814818,16482.972000000067,14248.871,167541.17500000028,9.95466512553779,7.6475,3,4,5,3,4
Jharsuguda,Jharsuguda,21-371-03404,2024_10,0.0,30.572657246376835,24245.569000000138,22806.868000000017,319896.35312499944,10.823520302821748,7.565,3,2,1,4,3
Jharsuguda,Jharsuguda,21-371-03405,2024_10,0.0,30.572657246376835,1530.4379999999946,1442.393,46179.69062499993,10.873622047244094,7.565,3,2,1,4,3
Jharsuguda,Jharsuguda,21-371-03406,2024_10,0.0,30.572657246376835,3598.539999999979,3367.801,66413.90898437507,11.02364284770836,7.565,3,2,1,4,3
Jharsuguda,Jharsuguda,21-371-03407,2024_10,0.0,30.572657246376835,3393.225000000035,3211.316000000006,50508.65078124986,10.375617792421746,7.565,3,2,1,4,3
Jharsuguda,Jharsuguda,21-371-03408,2024_10,0.0,30.572657246376835,10980.009999999893,10508.207999999984,190015.7218749998,10.982670864103092,7.565,3,2,1,4,3
Kalahandi,Kalahandi,21-395-03409,2024_10,0.0,29.687956224292822,20737.42899999977,24628.655000000028,280984.1046874989,7.859536931128904,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03410,2024_10,0.0,29.687956224292822,8601.566999999923,10342.76900000003,157412.8468749998,10.742385976927851,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03411,2024_10,0.0,29.687956224292822,12879.256000000052,15196.955000000016,210931.58749999944,9.69840750746481,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03412,2024_10,0.0,29.687956224292822,14921.090999999782,17721.995999999985,191090.42812500056,9.05136572651565,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03413,2024_10,0.0,29.687956224292822,14183.146999999995,16808.160000000033,249824.46249999944,11.107092412015342,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03414,2024_10,0.0,29.687956224292822,3028.954999999987,3594.1129999999976,62272.75703125005,9.899745031380752,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03415,2024_10,0.0,29.687956224292822,1993.6979999999896,2317.992000000002,47824.20546875004,10.72950114678899,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03416,2024_10,0.0,29.687956224292822,9761.28899999999,11360.57699999999,173110.7999999998,11.1515037190204,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03417,2024_10,0.0,29.687956224292822,10940.357000000076,12980.292000000016,123983.7562500001,9.998871404617567,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03418,2024_10,0.0,29.687956224292822,11007.347000000069,13576.801999999969,142686.64218749944,8.73672592076217,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03419,2024_10,0.0,29.687956224292822,10164.69200000004,12135.65499999997,128969.72421874944,9.157123394316857,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03420,2024_10,0.0,29.687956224292822,7996.478000000003,9479.640000000014,112987.82734375028,9.47235175389755,6.6775,4,3,5,3,4
Kalahandi,Kalahandi,21-395-03421,2024_10,0.0,29.687956224292822,8922.826000000001,10926.996000000014,105225.7953125001,8.374090023582488,6.6775,4,3,5,3,4
Kandhamal,Kandhamal,21-390-03422,2024_10,0.0,27.375169510615564,5436.883999999962,8005.59599999999,97947.99921875028,10.811582860496967,5.5,3,1,1,4,3
Kandhamal,Kandhamal,21-390-03423,2024_10,0.0,27.375169510615564,4130.540999999968,5817.904999999992,54820.00898437505,9.104368932038836,5.5,3,1,1,4,3
