objectid,vilnam_soi,dtname,sdtname,block_name,gp_name
296596,TALBAHALI,Deogarh,Reamal,Tileibani,Dudhianali
296604,TENTALABAHAL,Deogarh,Reamal,Reamal,Tentalabahal
296603,BILEINALI,Deogarh,Reamal,Reamal,Tentalabahal
296423,RENGALNALI,Deogarh,Reamal,Reamal,Tentalabahal
296617,KENDUGHAT,Deogarh,Reamal,Reamal,Tentalabahal
296428,MADHYAPUR,Deogarh,Debagarh,Tileibani,Talkundi
296564,KADAMBARHA,Deogarh,Debagarh,Tileibani,Chheplipali
296563,BRAHMANIDEI,Deogarh,Debagarh,Tileibani,Chheplipali
296572,RANGAMATIA,Deogarh,Debagarh,Tileibani,Chheplipali
296576,RENGALPALI,Deogarh,Debagarh,Tileibani,Chheplipali
296589,CHHEPILIPALI,Deogarh,Debagarh,Tileibani,Chheplipali
296581,KUMURANALI,Deogarh,Debagarh,Tileibani,Talkundi
296582,ASANABANIA,Deogarh,Debagarh,Tileibani,Chheplipali
296611,GADAPAL,Deogarh,Debagarh,Tileibani,Chheplipali
296609,GUNDURIPASI,Deogarh,Debagarh,Tileibani,Danra
296429,BURHIBIL,Deogarh,Debagarh,Tileibani,Chheplipali
296575,BADCHHAPAI,Deogarh,Debagarh,Tileibani,Badchhapal
296574,MUSABURI,Deogarh,Barkot,Barkote,Kaunsibahal
296595,SUBARNAPALI,Deogarh,Debagarh,Tileibani,Badchhapal
296588,BALANJORE,Deogarh,Debagarh,Tileibani,Chheplipali
296599,CHUDAKHIA,Deogarh,Barkot,Barkote,Kaunsibahal
296642,NALABANDH,Deogarh,Barkot,Barkote,Kaunsibahal
296631,SUNAPASI,Deogarh,Barkot,Barkote,Basalai
296647,JARICHAKUNDA,Deogarh,Barkot,Barkote,Kaunsibahal
296663,KUNDAPTHA,Deogarh,Barkot,Barkote,Basalai
296629,SANADHARAMPUR,Deogarh,Barkot,Barkote,
296579,RENGALBEDA,Deogarh,Reamal,Reamal,Tabada
296594,BADADANGAGHAT,Deogarh,Reamal,Reamal,Gundiapali
296610,SANADANGAGHAT,Deogarh,Reamal,Reamal,Gundiapali
296628,PENDRAKHOL,Deogarh,Reamal,Tileibani,Gundiapali
296645,MASINALA,Deogarh,Debagarh,Tileibani,Tainsar
296646,HUDUMUNDA,Deogarh,Debagarh,Tileibani,Tainsar
296670,BANDHKHOL,Deogarh,Debagarh,Tileibani,Tainsar
296674,JHALIAMARA,Deogarh,Debagarh,Tileibani,Tainsar
296668,SUKHAPARAN,Deogarh,Debagarh,Tileibani,Tainsar
296697,BALANDA,Deogarh,Debagarh,Tileibani,Kalanda
296608,DHARANIDHARPUR,Deogarh,Debagarh,Barkote,Chheplipali
296425,BHALIAGARI,Deogarh,Debagarh,Barkote,Chheplipali
296648,KHUNTIAPALI,Deogarh,Debagarh,Tileibani,Suguda
296661,SUGURA,Deogarh,Debagarh,Tileibani,Suguda
296658,FOREST,Deogarh,Barkot,Barkote,
296644,KUNDANALI,Deogarh,Barkot,Barkote,Chheplipali
296689,BASUDEBPUR,Deogarh,Debagarh,Tileibani,Kalanda
296671,KANKARAKHOL,Deogarh,Debagarh,Tileibani,Suguda
296701,NIKTIMAL,Deogarh,Debagarh,Tileibani,Baniakilinda
296729,KALKATH,Deogarh,Barkot,Barkote,Basalai
296684,ASANANALI,Deogarh,Barkot,Barkote,Basalai
296678,MAJHICHAKUNDAPAL,Deogarh,Barkot,Barkote,Kaunsibahal
296682,BICHHAKHANI,Deogarh,Barkot,Barkote,Basalai
296693,SIMILIBAHALA,Deogarh,Barkot,Barkote,Kaunsibahal
296716,BASALOI,Deogarh,Barkot,Barkote,Basalai
296740,NUAGAN,Deogarh,Barkot,Barkote,Balam
296738,PATHURINALI,Deogarh,Barkot,Barkote,Dandasingha
296747,POIPANI,Deogarh,Barkot,Barkote,Kaunsibahal
296759,RENGALABAHAL,Deogarh,Barkot,Barkote,Dandasingha
296745,GAURPALI,Deogarh,Barkot,Barkote,Balam
296507,JULANI,Deogarh,Reamal,Reamal,Adas
296509,KHAIRRANDHA,Deogarh,Reamal,Reamal,Adas
296523,KUDALAPALA,Deogarh,Reamal,Reamal,Tabada
296544,BAGHIABANDHA,Deogarh,Reamal,Reamal,Tabada
296540,RATAKHANDI,Deogarh,Reamal,Reamal,Adas
296541,PEJAGALA,Deogarh,Reamal,Reamal,Tabada
296561,TABADA,Deogarh,Reamal,Reamal,Tabada
296554,BAILADIHI,Deogarh,Reamal,Reamal,Adas
296578,SADHUPALI,Deogarh,Reamal,Reamal,Tentalabahal
296570,TALBAHALINUTAN,Deogarh,Reamal,Tileibani,Dudhianali
296220,LAINDA,Deogarh,Debagarh,Tileibani,Kansar
296222,TAMPARA,Deogarh,Debagarh,Tileibani,Kansar
296229,BHANGAMUNDA,Deogarh,Debagarh,Tileibani,Kansar
296252,GAMBARIBHUIN,Deogarh,Debagarh,Tileibani,Sodo
296542,CHANDRAPUR,Deogarh,Debagarh,Tileibani,Dholpada
587332,FOREST,Deogarh,Debagarh,Tileibani,
296555,TERANDAKATA,Deogarh,Debagarh,Tileibani,Kansar
296556,CHANDRAPUR,Deogarh,Debagarh,Tileibani,Dholpada
296584,KANSAR,Deogarh,Debagarh,Tileibani,Kansar
296621,HETAKHAMAR,Deogarh,Debagarh,Tileibani,Dholpada
296558,KALIAKHAMAR,Deogarh,Debagarh,Tileibani,Dholpada
296553,ANLAKULI,Deogarh,Reamal,Reamal,Adas
296566,MENJARIBaHaLA,Deogarh,Debagarh,Tileibani,Dholpada
296560,NIRGUNDIPALI,Deogarh,Debagarh,Tileibani,Dholpada
296557,MALICHUA,Deogarh,Debagarh,Tileibani,Dholpada
296565,KUMURAPALI,Deogarh,Debagarh,Tileibani,Dholpada
296569,DHOLPADA,Deogarh,Debagarh,Tileibani,Dholpada
296586,MARADANG,Deogarh,Debagarh,Tileibani,Dholpada
296580,PATAKHAMAN,Deogarh,Debagarh,Tileibani,Dholpada
296590,ASANAKHANARJUNADARHA,Deogarh,Debagarh,Tileibani,Dholpada
296543,KHAMARBAHAL,Deogarh,Debagarh,Tileibani,Sodo
296567,SADO,Deogarh,Debagarh,Tileibani,Sodo
296587,BELUAMBA,Deogarh,Debagarh,Tileibani,Sodo
296605,DANGAPATHAR,Deogarh,Debagarh,Tileibani,Sodo
296612,GURULIA,Deogarh,Debagarh,Tileibani,Sodo
296427,PATRAJHARI,Deogarh,Debagarh,Tileibani,Sodo
296622,KALCHIPADADIH,Deogarh,Debagarh,Tileibani,Sodo
296620,TULABDIHA,Deogarh,Debagarh,Tileibani,Sodo
296640,KUREIBAHAL,Deogarh,Debagarh,Tileibani,Sodo
296978,UCHHABAPALI,Deogarh,Debagarh,Tileibani,Palakudar
296607,SABARAPALI,Deogarh,Debagarh,Tileibani,Dudhianali
296591,SUNAMUNDA,Deogarh,Debagarh,Tileibani,Dholpada
296597,BELMUNDA,Deogarh,Debagarh,Tileibani,Dudhianali
296618,MUNDOGUHIRA,Deogarh,Debagarh,Tileibani,Dudhianali
296619,AMBAGHATA,Deogarh,Debagarh,Tileibani,Dudhianali
296626,GOHIRAJALBHANDAR,Deogarh,Debagarh,Tileibani,Dholpada
296632,SARANALI,Deogarh,Debagarh,Tileibani,Kendeijuri
296634,DUDHINALI,Deogarh,Debagarh,Tileibani,Dudhianali
296630,PANKADARHA,Deogarh,Debagarh,Tileibani,Dudhianali
296675,BARAKANYA,Deogarh,Debagarh,Tileibani,Tentalabahal
296633,PALUNIPARA,Deogarh,Debagarh,Tileibani,Kansar
296636,JASHOBANTAPUR,Deogarh,Debagarh,Tileibani,Kansar
296653,KATANGAPANI,Deogarh,Debagarh,Tileibani,Kendeijuri
296672,DRICHOR,Deogarh,Debagarh,Tileibani,Palakudar
296673,JAYASENDHA,Deogarh,Debagarh,Tileibani,Kendeijuri
296694,THELAKABUDI,Deogarh,Debagarh,Tileibani,Kendeijuri
296695,BALILA,Deogarh,Debagarh,Tileibani,Kendeijuri
296707,TALDIHI,Deogarh,Debagarh,Tileibani,Palakudar
296737,PALKUDAR,Deogarh,Debagarh,Tileibani,Palakudar
296728,MAHENDRAPUR,Deogarh,Debagarh,Tileibani,Kendeijuri
296623,TENTOLOI,Deogarh,Debagarh,Tileibani,Dudhianali
296624,DALAKABAHAL,Deogarh,Reamal,Reamal,Tentalabahal
296643,TALKUNDI,Deogarh,Debagarh,Tileibani,Talkundi
296637,BANKADARAH,Deogarh,Debagarh,Tileibani,Dudhianali
296649,SINDURAKHOL,Deogarh,Debagarh,Reamal,Lulang
296665,BHALIADIHA,Deogarh,Debagarh,Tileibani,Talkundi
296662,MAHULADARH,Deogarh,Debagarh,Tileibani,Talkundi
296679,JHARPADA,Deogarh,Debagarh,Tileibani,Talkundi
296683,SHARADHAPUR,Deogarh,Debagarh,Tileibani,Talkundi
296677,PANCHAPADADUNGURI,Deogarh,Debagarh,Tileibani,Dudhianali
296681,KHALINALI,Deogarh,Debagarh,Tileibani,Dudhianali
296685,KHAJURIDARAH,Deogarh,Debagarh,Tileibani,Dudhianali
296686,NUTANAKARDAPALI,Deogarh,Debagarh,Tileibani,Talkundi
296699,KAUNSHIPALA,Deogarh,Debagarh,Tileibani,Kendeijuri
296708,JAUTUKA,Deogarh,Debagarh,Tileibani,Kendeijuri
296715,BARAGHAT,Deogarh,Debagarh,Tileibani,Kendeijuri
296731,KANTEIKOLI,Deogarh,Debagarh,Tileibani,Dudhianali
296722,AMBULAPANI,Deogarh,Debagarh,Tileibani,Dudhianali
296726,GOLBADANPUR,Deogarh,Debagarh,Tileibani,Dudhianali
296752,KAKUDIAKHAMAN,Deogarh,Debagarh,Tileibani,Kendeijuri
296691,DEJHARAN,Deogarh,Debagarh,Tileibani,Talkundi
296698,BHALUKHOLA,Deogarh,Debagarh,Tileibani,Talkundi
296706,ARJUNAPALI,Deogarh,Debagarh,Tileibani,Tileibani
296703,TIKILIJHARANA,Deogarh,Debagarh,Tileibani,Talkundi
296704,BARAKHOL,Deogarh,Debagarh,Tileibani,Talkundi
296713,DANGAKHOLA,Deogarh,Debagarh,Tileibani,Talkundi
296730,TRINATHAPUR,Deogarh,Debagarh,Tileibani,Tainsar
296739,CHANDANKHUNTI,Deogarh,Debagarh,Tileibani,Bijayanagar
296783,GHASIAPAL,Deogarh,Debagarh,Tileibani,Tainsar
296811,TAINSAR,Deogarh,Debagarh,Tileibani,Tainsar
296741,KENDEIJORI,Deogarh,Debagarh,Tileibani,Kendeijuri
296754,MAHULADARHA,Deogarh,Debagarh,Tileibani,Palakudar
296760,BENTAKARBAHAL,Deogarh,Debagarh,Tileibani,Tileibani
296767,ASANLADA,Deogarh,Debagarh,Tileibani,Kendeijuri
296778,DHAURAKHAMAN,Deogarh,Debagarh,Tileibani,Palakudar
296781,BANJARI,Deogarh,Debagarh,Tileibani,Kendeijuri
296801,GUNDEIMARA,Deogarh,Debagarh,Tileibani,Kendeijuri
332242,JEMAMAL,Sambalpur,Jamankira,Jamankira,Tiklipada
296832,KARADAKHAMAN,Deogarh,Debagarh,Tileibani,Tileibani
332332,BIJADIHA,Sambalpur,Kochinda,Jamankira,Siridi
296700,KAMALABAGICHA,Deogarh,Debagarh,Tileibani,Suguda
296711,KHANDADHUA,Deogarh,Debagarh,Tileibani,Baniakilinda
296718,GARIAPOSI,Deogarh,Barkot,Barkote,Basalai
296746,SUNAMUNDI,Deogarh,Debagarh,Tileibani,Baniakilinda
296724,MAYAPUR,Deogarh,Barkot,Barkote,Basalai
296736,GAJARIBANIAN,Deogarh,Debagarh,Tileibani,Baniakilinda
296732,PATAPATHAR,Deogarh,Debagarh,Tileibani,Lulang
296761,KALAMATI,Deogarh,Debagarh,Tileibani,Baniakilinda
296749,CHIRAGUNIKUDAR,Deogarh,Debagarh,Tileibani,Suguda
296763,ROUTMARA,Deogarh,Debagarh,Tileibani,Baniakilinda
296696,KALEI,Deogarh,Debagarh,Tileibani,Tainsar
296710,KALANDA,Deogarh,Debagarh,Tileibani,Kalanda
296725,CHARAKMARA,Deogarh,Debagarh,Tileibani,Kalanda
296727,ISWARPALI,Deogarh,Debagarh,Tileibani,Tainsar
296744,JANGALIKADAMNUAGAN,Deogarh,Debagarh,Tileibani,Kalanda
296751,SAMANTARAPALI,Deogarh,Debagarh,Tileibani,Kalanda
587333,KULSRA,Deogarh,Debagarh,Tileibani,Jharagogua
296758,BELAMARA,Deogarh,Debagarh,Tileibani,Tainsar
296790,DEOGARH TOWN,Deogarh,Debagarh,Tileibani,
296766,KAUTMARA,Deogarh,Debagarh,Tileibani,Baniakilinda
296748,SARASAPASI,Deogarh,Barkot,Barkote,Balam
296769,CHHURIABAHAL,Deogarh,Barkot,Barkote,Balam
296805,BALAM,Deogarh,Barkot,Barkote,Balam
296785,BAGHAMUNDA,Deogarh,Barkot,Barkote,Kandhal
296771,BARAARA,Deogarh,Barkot,Barkote,Kandhal
296810,KANDHAL,Deogarh,Barkot,Barkote,Kandhal
296813,BUTIADIHI,Deogarh,Barkot,Barkote,Rambhei
296819,BISHIBALIPASI,Deogarh,Barkot,Barkote,Kandhal
296823,CHANDANKHUNTI,Deogarh,Barkot,Barkote,Tainsar
296835,BUDIBAHAL,Deogarh,Barkot,Barkote,Kandhal
296775,BANIANKILINDA,Deogarh,Debagarh,Tileibani,Baniakilinda
296768,PUDAPADASAN,Deogarh,Debagarh,Tileibani,Baniakilinda
296782,BRAJAMOHANPUR,Deogarh,Debagarh,Tileibani,Baniakilinda
335777,KULSRA,Deogarh,Debagarh,Barkote,Jharagogua
296797,NALABANDHA,Deogarh,Debagarh,Barkote,Baniakilinda
296817,BRAHMANIMAL,Deogarh,Barkot,Barkote,Rambhei
296830,SHIRADIHISAN,Deogarh,Barkot,Barkote,Rambhei
296843,BRUNDABANAPUR,Deogarh,Barkot,Barkote,Dantaribahal
296834,CHAITANPALI,Deogarh,Barkot,Barkote,Dantaribahal
296845,UTUNIAMUNDA,Deogarh,Barkot,Barkote,Dantaribahal
296779,NUABHUIN,Deogarh,Debagarh,Tileibani,Tainsar
296786,BARBALIPOSI,Deogarh,Debagarh,Tileibani,Tainsar
296791,BHUKABEDA,Deogarh,Debagarh,Tileibani,Tainsar
296787,KOKAR,Deogarh,Debagarh,Tileibani,Tainsar
296833,KAIDANTA,Deogarh,Barkot,Barkote,Kantapali
296849,BETEIJHARAN,Deogarh,Barkot,Barkote,Kantapali
296871,GUNDEIMARA,Deogarh,Barkot,Barkote,Kantapali
296877,TUSULA,Deogarh,Barkot,Barkote,Kantapali
296868,TALKHALI,Deogarh,Barkot,Barkote,Kantapali
296884,DIMIRIPASI,Deogarh,Barkot,Barkote,Kantapali
296848,SIRADIH(BARA),Deogarh,Barkot,Barkote,Rambhei
296865,RAMBHEI,Deogarh,Barkot,Barkote,Rambhei
296853,CHAKULIA,Deogarh,Barkot,Barkote,Rambhei
296854,KANCHHARA,Deogarh,Barkot,Barkote,Rambhei
296856,RANGAMATIA,Deogarh,Barkot,Barkote,Rambhei
296864,KHAJURIBAHAL,Deogarh,Barkot,Barkote,Rambhei
296862,GURANDIKHOL,Deogarh,Barkot,Barkote,Rambhei
296866,JAMUPARAN,Deogarh,Barkot,Barkote,Rambhei
296875,SIRIGIRA,Deogarh,Barkot,Barkote,Rambhei
296887,KARANGAKHOL,Deogarh,Barkot,Barkote,Rambhei
296841,MAHAJANAMUNDA,Deogarh,Barkot,Barkote,Rambhei
296844,NAGADIHA,Deogarh,Barkot,Barkote,Dantaribahal
296851,KUSUMAKATA,Deogarh,Barkot,Barkote,Dantaribahal
296869,DANTARIBAHAL,Deogarh,Barkot,Barkote,Dantaribahal
296861,BARABAHAL,Deogarh,Barkot,Barkote,Dantaribahal
587336,KULSRA,Deogarh,Barkot,Barkote,
296860,BAISANABAPALI,Deogarh,Barkot,Barkote,Kantapali
296870,KANTAPALI,Deogarh,Barkot,Barkote,Kantapali
296880,MANKARAMUNDA,Deogarh,Barkot,Barkote,Kantapali
296878,DANGAPAL,Deogarh,Barkot,Barkote,Kantapali
296872,DANYAKHOL,Deogarh,Barkot,Barkote,Kantapali
296885,REGADAKHOL,Deogarh,Barkot,Barkote,Kantapali
296886,TELISUAN,Deogarh,Barkot,Tileibani,Parposi
296889,BHIMAGANJU,Deogarh,Barkot,Barkote,Kantapali
296900,RUKUDA,Deogarh,Debagarh,Tileibani,Parposi
296905,CHANDPASI,Deogarh,Debagarh,Tileibani,Jharmunda
296906,CHILANTIKHOL,Deogarh,Debagarh,Tileibani,Parposi
296965,DHENGURJOR,Deogarh,Debagarh,Tileibani,Jharmunda
296913,PARPASI,Deogarh,Debagarh,Tileibani,Parposi
296911,BUDIBAHAL,Deogarh,Debagarh,Tileibani,Kandhal
296874,GOBINDAPALI,Deogarh,Barkot,Barkote,Kantapali
296912,SHIBAPALI,Deogarh,Barkot,Barkote,Kelda
333829,SANDALKI,Sundargarh,Tikaetpali,Bonaigarh,Pithachor
296928,HARAHARPUR,Deogarh,Barkot,Barkote,Raitabahal
333838,DALKI,Sundargarh,Tikaetpali,Bonaigarh,Pithachor
296942,RABANKUCHA,Deogarh,Barkot,Barkote,Kelda
333836,LAMSI,Sundargarh,Tikaetpali,Bonaigarh,Pithachor
333834,BADAJHARAN,Sundargarh,Tikaetpali,Bonaigarh,Kasada
333843,PITHACHOR,Sundargarh,Tikaetpali,Bonaigarh,Pithachor
333851,SANSARASARA,Sundargarh,Tikaetpali,Bonaigarh,Sarsara Balang
296888,HALADIPANI,Deogarh,Barkot,Barkote,Rambhei
296895,BRAHMANIDEI,Deogarh,Barkot,Barkote,Kadopada
296909,SHREEKHAMPALI,Deogarh,Barkot,Barkote,Kelda
296924,CHAPBAHAL,Deogarh,Barkot,Barkote,Kelda
296918,RATANPALI,Deogarh,Barkot,Barkote,Kelda
296917,BAKULIMUNDA,Deogarh,Barkot,Barkote,Kelda
296930,KELENDA,Deogarh,Barkot,Barkote,Kelda
333828,KATHPHAL,Sundargarh,Tikaetpali,Bonaigarh,Kasada
296941,KHULUNDIPANI,Deogarh,Barkot,Barkote,Jharakhandhal
333848,KASADA,Sundargarh,Tikaetpali,Bonaigarh,Kasada
332243,KUAGOLA,Sambalpur,Jamankira,Jamankira,Kasada
332246,KALIPARBAT,Sambalpur,Jamankira,Jamankira,Tikiba
332249,GAIBATA,Sambalpur,Jamankira,Jamankira,
332250,KENDHEIKHOL,Sambalpur,Jamankira,Jamankira,Tikiba
332274,TIKIBA,Sambalpur,Jamankira,Jamankira,Tikiba
332262,KENDHEIMAL,Sambalpur,Jamankira,Jamankira,Kasada
332270,BADABADIBAHAL,Sambalpur,Jamankira,Jamankira,Tikiba
332281,LANGABAHAL(BADA),Sambalpur,Jamankira,Jamankira,Kasada
332277,RANKIBAHAL,Sambalpur,Jamankira,Jamankira,Tikiba
332283,BANDHAMAL,Sambalpur,Jamankira,Jamankira,Tikiba
332212,DURGADIHI,Sambalpur,Jamankira,Jamankira,
332248,SANLANGABAHAL,Sambalpur,Jamankira,Jamankira,Jamankira
332255,TULAB,Sambalpur,Jamankira,Jamankira,Jamankira
332256,MUKTESWAR,Sambalpur,Jamankira,Jamankira,Kasada
332268,FOREST,Sambalpur,Jamankira,Jamankira,
332292,KATANGAPANI,Sambalpur,Jamankira,Jamankira,Katangpapani
332284,BHALUCHUAN(SANA),Sambalpur,Jamankira,Jamankira,Katangpapani
332279,JALIKHOL,Sambalpur,Jamankira,Jamankira,Katangpapani
332336,FOREST,Sambalpur,Jamankira,Jamankira,
332304,GAILMUNDI,Sambalpur,Jamankira,Jamankira,Katangpapani
332263,BARHAMUNDI,Sambalpur,Jamankira,Jamankira,Tiklipada
332275,JUNADIHI,Sambalpur,Jamankira,Jamankira,Tiklipada
332278,BAGHIACHUAN,Sambalpur,Jamankira,Jamankira,Tiklipada
332289,BADABHALUCHUAN,Sambalpur,Jamankira,Jamankira,Tiklipada
332287,JUNANI,Sambalpur,Jamankira,Jamankira,Tiklipada
332294,KALAPAT,Sambalpur,Jamankira,Jamankira,Katangpapani
332307,DHUDIKHOL,Sambalpur,Kochinda,Jamankira,Siridi
332320,BANJARI,Sambalpur,Jamankira,Jamankira,Badmal
332326,CHANDIPOSH,Sambalpur,Jamankira,Jamankira,Badmal
332346,TANGARANI,Sambalpur,Jamankira,Jamankira,Badmal
332301,KASADA,Sambalpur,Jamankira,Jamankira,Kasada
332305,MAHALINGKUDAR,Sambalpur,Jamankira,Jamankira,Kasada
332302,KIRMALPI,Sambalpur,Jamankira,Jamankira,Tikiba
332324,SAREIPALI,Sambalpur,Jamankira,Jamankira,Katangpapani
332314,KHAIRDIHI,Sambalpur,Jamankira,Jamankira,Jamankira
332308,BADAKACHHAR,Sambalpur,Jamankira,Jamankira,Katangpapani
332309,MAYURNACHENI,Sambalpur,Jamankira,Jamankira,Katangpapani
332316,KUMBHIACHUAN,Sambalpur,Jamankira,Jamankira,Katangpapani
332317,BANDHABAHAL,Sambalpur,Jamankira,Jamankira,Fasimal
332335,GARIABAHAL,Sambalpur,Jamankira,Jamankira,Fasimal
332350,BADHUNICHUAN,Sambalpur,Kochinda,Jamankira,Siridi
332386,FOREST,Sambalpur,Kochinda,Jamankira,
332351,ALARKHOL,Sambalpur,Kochinda,Jamankira,Bhojpur
332378,SIRIDI,Sambalpur,Kochinda,Jamankira,Siridi
332365,SANTIMAL,Sambalpur,Kochinda,Jamankira,Bhojpur
332360,FOREST,Sambalpur,Kochinda,Jamankira,
332376,KUILARIJORA,Sambalpur,Kochinda,Jamankira,Siridi
332373,KHUNTALABAHAL,Sambalpur,Kochinda,Jamankira,Bhojpur
332375,GADADHARPUR,Sambalpur,Kochinda,Jamankira,Siridi
332397,GODARAPADA,Sambalpur,Kochinda,Jamankira,Bhojpur
332333,JATIAKHOLDIHI,Sambalpur,Jamankira,Jamankira,Katangpapani
332343,GULJIPALLI,Sambalpur,Jamankira,Jamankira,Fasimal
332340,SIALDARHA,Sambalpur,Jamankira,Jamankira,Katangpapani
332331,DHAURAKHAMAN,Sambalpur,Jamankira,Jamankira,Katangpapani
332347,JAMUMAL,Sambalpur,Jamankira,Jamankira,Badmal
332354,GANDAJAMUMAL,Sambalpur,Kochinda,Jamankira,Gunduruchuan
332364,NIKITIMAL,Sambalpur,Kochinda,Jamankira,Gunduruchuan
332359,SIKULIMUNDA,Sambalpur,Jamankira,Jamankira,Badmal
332388,KATARKELA,Sambalpur,Kochinda,Jamankira,Gunduruchuan
332383,GUNDURUCHUAN,Sambalpur,Kochinda,Jamankira,Gunduruchuan
332334,KOLHAPALI,Sambalpur,Jamankira,Jamankira,Badmal
332353,BADAMAL,Sambalpur,Jamankira,Jamankira,Badmal
332363,SUDABALANDA,Sambalpur,Jamankira,Jamankira,Badmal
332361,GANGHOSA,Sambalpur,Jamankira,Jamankira,Badmal
332374,NUADIHI,Sambalpur,Jamankira,Jamankira,Badmal
332370,TULASIDIHI,Sambalpur,Jamankira,Jamankira,Bhojpur
332380,MATAMAHUL,Sambalpur,Kochinda,Jamankira,Bhojpur
332385,FOREST,Sambalpur,Kochinda,Jamankira,
332395,BADABALIMAL,Sambalpur,Kochinda,Jamankira,Gunduruchuan
332391,SIHIRIA,Sambalpur,Kochinda,Jamankira,Bhojpur
332348,TILEIMAL,Sambalpur,Jamankira,Jamankira,Badarama
332356,KUMBHARUNIPASI,Sambalpur,Kochinda,Jamankira,Gunduruchuan
332352,JAGEIKHOL,Sambalpur,Kochinda,Jamankira,Kenadhipa
332367,NAKTIPALI,Sambalpur,Kochinda,Jamankira,Kenadhipa
332372,BUDELKANI,Sambalpur,Kochinda,Jamankira,Gunduruchuan
332381,BELUAMAL,Sambalpur,Kochinda,Jamankira,Kenadhipa
332387,KHAMARBAHAL,Sambalpur,Kochinda,Jamankira,Gunduruchuan
332384,SANBALIMAL,Sambalpur,Kochinda,Jamankira,Dhudipali
332404,BHOAPALLI,Sambalpur,Kochinda,Jamankira,Dhudipali
332409,DAMAGAN,Sambalpur,Kochinda,Jamankira,Kenadhipa
332393,TALABEDA,Sambalpur,Kochinda,Jamankira,Dimirimunda
332411,SUIPADAR,Sambalpur,Kochinda,Jamankira,Dimirimunda
332398,ESAGARESWAR,Sambalpur,Kochinda,Jamankira,Dimirimunda
332420,KARANGAMAL,Sambalpur,Kochinda,Jamankira,Siridi
332399,SASHABUTA,Sambalpur,Kochinda,Jamankira,
332414,DIMIRIMUNDA,Sambalpur,Kochinda,Jamankira,Dimirimunda
332402,PATHURIA,Sambalpur,Kochinda,Jamankira,Dimirimunda
332413,BHAINABERA,Sambalpur,Kochinda,Jamankira,Dimirimunda
332407,CHHEPRABERA,Sambalpur,Kochinda,Jamankira,Dimirimunda
332405,CBHATPURA,Sambalpur,Kochinda,Jamankira,
332390,GAMBHIRAMUNDA,Sambalpur,Kochinda,Jamankira,Bhojpur
332403,BHOJPUR,Sambalpur,Kochinda,Jamankira,Bhojpur
332400,FOREST,Sambalpur,Kochinda,Jamankira,
332408,KANKADAKHOL,Sambalpur,Kochinda,Jamankira,
332422,SALEBHADI,Sambalpur,Kochinda,Jamankira,Subarnapali
332432,JHARAMUNDA,Sambalpur,Kochinda,Jamankira,Dimirimunda
332417,BELABURA,Sambalpur,Kochinda,Jamankira,Dimirimunda
332167,KHANDIAPALI,Sambalpur,Kochinda,Jamankira,Dimirimunda
332166,FOREST,Sambalpur,Kochinda,Jamankira,
332462,NUAGAN,Sambalpur,Kochinda,Jamankira,Subarnapali
296800,KUREIBAHAL,Deogarh,Debagarh,Tileibani,Tainsar
296804,KHARUMUNDA,Deogarh,Debagarh,Tileibani,Tainsar
296807,TILEIBANI,Deogarh,Debagarh,Tileibani,Tileibani
296812,THALIPATHAR,Deogarh,Debagarh,Tileibani,Tainsar
296836,KAILAS,Deogarh,Debagarh,Tileibani,Tainsar
296828,RAMCHANDRAPUR,Deogarh,Debagarh,Tileibani,Tileibani
296876,GAIL,Deogarh,Debagarh,Tileibani,Jharagogua
296881,BARAKHNDIA,Deogarh,Debagarh,Tileibani,Jharagogua
296893,TILEIMAL,Deogarh,Debagarh,Tileibani,Jharagogua
296901,TASARDA,Deogarh,Debagarh,Tileibani,Parposi
296816,BARAGADIA,Deogarh,Debagarh,Tileibani,Tileibani
296824,PRAVASUNI,Deogarh,Debagarh,Tileibani,Tileibani
296827,BILEIGHATI,Deogarh,Debagarh,Tileibani,Tileibani
296879,KHOLADIHA,Deogarh,Debagarh,Tileibani,Gandam
296882,BHALUCHUA,Deogarh,Debagarh,Tileibani,Gandam
296896,NIKTIMAL,Deogarh,Debagarh,Tileibani,Jharagogua
296923,TELIKUSUM,Deogarh,Debagarh,Tileibani,Gandam
296929,GANDAM,Deogarh,Debagarh,Tileibani,Gandam
296920,DASHINKULI,Deogarh,Debagarh,Tileibani,Jharagogua
296937,CHHELIAMENDHIA,Deogarh,Debagarh,Tileibani,Dimirikuda
332406,FOREST,Sambalpur,Kochinda,Jamankira,
332339,THIANAL,Sambalpur,Kochinda,Jamankira,Siridi
332341,JHARPUR,Sambalpur,Kochinda,Jamankira,Siridi
296925,RANIGOLA,Deogarh,Debagarh,Tileibani,Dimirikuda
296927,GANGAJALA,Deogarh,Debagarh,Tileibani,Gandam
296932,JOGIBINUA,Deogarh,Debagarh,Tileibani,Gandam
296936,BUDHIKUTUNI,Deogarh,Debagarh,Tileibani,Dimirikuda
296945,DIMIRIKUDA,Deogarh,Debagarh,Tileibani,Dimirikuda
296949,PAHALAMARA,Deogarh,Debagarh,Tileibani,Dimirikuda
296948,KATURIDHUA,Deogarh,Debagarh,Tileibani,Dimirikuda
296903,DURIJANGAL,Deogarh,Debagarh,Tileibani,Parposi
296919,JHARAGOGUA,Deogarh,Debagarh,Tileibani,Jharagogua
